Fecha,Invernadero,Temperatura,Humedad,CO2,N,P,K,Conductividad,Humedad_Suelo,pH,Luz_Ambiental
2024-10-30 22:26:24.268435,Invernadero_3,16.45,27.06,14.12,23.96,12.44,16.09,16.54,10.99,16.82,13.1
2024-10-30 22:26:24.268435,Invernadero_4,20.66,27.35,14.6,17.98,29.2,29.4,15.98,13.9,12.5,14.39
2024-10-31 02:26:24.268435,Invernadero_1,19.7,25.97,14.11,28.77,21.39,25.93,11.77,23.66,26.4,16.99
2024-10-31 02:26:24.268435,Invernadero_2,27.4,28.35,13.58,25.47,14.19,24.65,27.38,14.16,29.43,25.14
2024-10-31 02:26:24.268435,Invernadero_3,22.07,16.87,16.8,23.11,19.06,21.27,13.87,11.11,14.45,28.1
2024-10-31 02:26:24.268435,Invernadero_4,10.84,23.41,18.59,22.28,10.4,20.65,28.92,16.68,27.2,11.52
2024-10-31 06:26:24.268435,Invernadero_1,10.67,10.05,20.19,17.99,16.57,19.84,27.32,28.02,23.47,21.5
2024-10-31 06:26:24.268435,Invernadero_2,28.82,12.44,29.78,23.55,11.85,12.34,17.89,10.86,14.99,19.65
2024-10-31 06:26:24.268435,Invernadero_3,14.44,18.85,25.02,14.19,17.94,22.6,24.18,24.21,23.93,18.71
2024-10-31 06:26:24.268435,Invernadero_4,14.02,20.83,26.96,13.74,18.02,26.54,16.15,18.09,28.75,25.3
2024-10-31 10:26:24.268435,Invernadero_1,19.75,15.9,22.29,19.2,18.91,18.72,27.27,28.17,20.22,13.88
2024-10-31 10:26:24.268435,Invernadero_2,17.65,29.38,10.45,28.48,14.96,28.11,11.53,29.36,10.91,23.63
2024-10-31 10:26:24.268435,Invernadero_3,26.03,27.51,21.43,24.41,18.11,14.07,19.18,24.01,25.75,12.26
2024-10-31 10:26:24.268435,Invernadero_4,12.94,10.05,22.81,22.04,14.32,26.62,19.27,19.58,13.24,25.11
2024-10-31 14:26:24.268435,Invernadero_1,21.24,18.16,20.8,17.65,17.95,23.4,24.23,15.74,28.56,25.52
2024-10-31 14:26:24.268435,Invernadero_2,14.73,18.58,13.16,15.41,12.18,22.58,12.27,22.4,13.88,20.68
2024-10-31 14:26:24.268435,Invernadero_3,10.12,15.1,25.58,11.83,10.31,23.46,10.16,16.0,16.21,11.74
2024-10-31 14:26:24.268435,Invernadero_4,24.07,17.89,22.8,15.32,21.92,18.38,27.07,19.51,25.64,28.78
2024-10-31 18:26:24.268435,Invernadero_1,11.81,21.79,24.96,20.9,22.12,16.41,23.8,12.4,11.36,13.96
2024-10-31 18:26:24.268435,Invernadero_2,23.77,14.87,11.31,25.06,24.27,25.68,14.32,23.29,20.54,15.51
2024-10-31 18:26:24.268435,Invernadero_3,27.68,29.29,15.64,21.91,21.59,23.14,26.16,25.86,11.94,29.73
2024-10-31 18:26:24.268435,Invernadero_4,14.68,11.8,21.24,11.27,27.26,26.91,27.27,26.28,23.96,19.59
2024-10-31 22:26:24.268435,Invernadero_1,15.33,14.37,15.39,15.46,25.62,29.9,10.84,23.73,11.61,24.57
2024-10-31 22:26:24.268435,Invernadero_2,22.44,28.0,23.96,21.74,23.45,25.98,23.5,27.83,23.55,13.02
2024-10-31 22:26:24.268435,Invernadero_3,22.41,19.78,15.87,10.49,24.43,10.59,14.42,18.41,11.95,15.47
2024-10-31 22:26:24.268435,Invernadero_4,22.08,11.54,16.63,15.57,24.8,18.52,25.67,20.16,14.79,22.27
2024-11-01 02:26:24.268435,Invernadero_1,25.3,25.51,24.73,12.16,15.65,26.25,10.3,18.63,17.6,29.6
2024-11-01 02:26:24.268435,Invernadero_2,16.16,26.74,22.91,23.8,21.71,12.94,10.69,14.47,18.03,17.79
2024-11-01 02:26:24.268435,Invernadero_3,27.82,17.89,25.1,12.52,24.85,14.26,23.24,18.16,27.74,19.56
2024-11-01 02:26:24.268435,Invernadero_4,12.12,14.09,11.36,28.26,28.54,12.96,26.46,29.47,20.13,15.78
2024-11-01 06:26:24.268435,Invernadero_1,29.62,10.41,24.28,16.03,22.89,18.51,10.99,26.48,12.52,26.22
2024-11-01 06:26:24.268435,Invernadero_2,27.01,27.59,16.41,12.36,29.94,27.08,19.28,25.75,14.53,28.89
2024-11-01 06:26:24.268435,Invernadero_3,26.34,13.52,25.01,11.8,19.48,20.35,12.19,28.96,27.51,12.6
2024-11-01 06:26:24.268435,Invernadero_4,13.13,19.59,19.67,13.53,20.99,17.94,16.92,18.97,13.59,29.96
2024-11-01 10:26:24.268435,Invernadero_1,18.4,21.9,18.17,13.08,22.32,19.68,20.09,22.17,25.37,23.65
2024-11-01 10:26:24.268435,Invernadero_2,22.6,14.93,11.63,18.84,20.93,25.06,12.55,15.7,18.1,12.27
2024-11-01 10:26:24.268435,Invernadero_3,11.52,19.77,29.41,25.42,21.65,28.22,24.56,28.76,11.94,25.42
2024-11-01 10:26:24.268435,Invernadero_4,11.19,13.95,13.7,13.88,20.08,27.14,25.56,29.85,15.97,26.57
2024-11-01 14:26:24.268435,Invernadero_1,12.16,17.23,29.76,25.94,22.85,26.82,10.15,26.0,16.87,18.37
2024-11-01 14:26:24.268435,Invernadero_2,20.32,19.98,12.56,28.7,22.14,23.12,25.49,14.95,23.41,29.48
2024-11-01 14:26:24.268435,Invernadero_3,19.43,28.13,14.52,14.37,22.37,27.01,18.68,25.41,25.0,18.17
2024-11-01 14:26:24.268435,Invernadero_4,11.66,21.96,28.45,11.03,23.32,26.99,11.4,25.21,23.62,17.55
2024-11-01 18:26:24.268435,Invernadero_1,22.59,19.93,17.48,16.41,16.71,18.77,22.69,11.14,19.68,27.11
2024-11-01 18:26:24.268435,Invernadero_2,16.9,26.77,29.68,13.25,28.62,21.45,10.14,18.72,15.06,27.73
2024-11-01 18:26:24.268435,Invernadero_3,29.0,17.39,15.39,26.99,25.7,10.88,26.84,17.89,20.57,29.78
2024-11-01 18:26:24.268435,Invernadero_4,10.11,15.31,15.39,23.55,20.15,25.33,27.31,23.3,26.58,10.71
2024-11-01 22:26:24.268435,Invernadero_1,12.39,21.47,12.39,20.7,25.97,19.68,20.67,13.05,25.78,23.12
2024-11-01 22:26:24.268435,Invernadero_2,19.32,19.46,29.52,15.05,22.16,25.74,21.87,23.09,26.36,27.8
2024-11-01 22:26:24.268435,Invernadero_3,17.03,22.8,29.04,17.3,20.02,17.66,16.71,20.02,21.22,24.29
2024-11-01 22:26:24.268435,Invernadero_4,11.24,26.44,11.36,17.26,26.97,21.32,23.18,28.11,15.75,25.81
2024-11-02 02:26:24.268435,Invernadero_1,27.03,25.81,13.19,27.59,16.71,11.61,16.4,13.39,10.76,27.0
2024-11-02 02:26:24.268435,Invernadero_2,17.78,18.63,27.14,27.28,28.14,11.23,18.81,28.93,20.79,29.16
2024-11-02 02:26:24.268435,Invernadero_3,18.61,25.34,15.82,15.69,28.12,12.15,25.16,16.63,19.47,29.87
2024-11-02 02:26:24.268435,Invernadero_4,18.16,18.12,29.08,23.7,24.55,23.93,18.31,22.96,29.21,22.74
2024-11-02 06:26:24.268435,Invernadero_1,18.55,28.0,15.71,21.35,14.03,26.89,24.05,23.58,14.69,28.16
2024-11-02 06:26:24.268435,Invernadero_2,29.29,12.02,22.45,15.32,13.07,29.8,17.16,24.47,26.28,16.04
2024-11-02 06:26:24.268435,Invernadero_3,17.33,18.2,10.25,12.85,13.91,28.68,25.41,24.65,16.74,20.85
2024-11-02 06:26:24.268435,Invernadero_4,12.86,19.73,17.74,21.67,24.01,20.78,29.83,27.43,26.42,14.75
2024-11-02 10:26:24.268435,Invernadero_1,26.4,12.79,13.36,25.75,20.97,24.22,19.7,19.61,14.19,29.82
2024-11-02 10:26:24.268435,Invernadero_2,28.7,10.06,29.21,12.37,26.13,29.03,15.06,18.11,29.61,21.05
2024-11-02 10:26:24.268435,Invernadero_3,24.03,20.76,19.38,14.22,26.57,26.44,26.94,28.37,13.25,23.68
2024-11-02 10:26:24.268435,Invernadero_4,26.07,16.95,29.13,25.96,13.49,24.64,17.15,19.98,10.45,24.76
2024-11-02 14:26:24.268435,Invernadero_1,10.3,27.02,16.24,23.18,29.42,14.7,14.33,22.9,10.12,20.67
2024-11-02 14:26:24.268435,Invernadero_2,16.7,26.43,23.25,10.78,15.03,13.61,20.02,16.62,23.55,17.78
2024-11-02 14:26:24.268435,Invernadero_3,10.84,17.54,11.58,19.16,13.09,29.45,29.46,12.84,17.57,18.72
2024-11-02 14:26:24.268435,Invernadero_4,19.02,23.63,28.87,17.96,27.33,25.41,23.77,12.19,22.19,25.71
2024-11-02 18:26:24.268435,Invernadero_1,18.03,20.08,10.23,20.55,22.34,17.73,11.11,10.06,13.49,23.88
2024-11-02 18:26:24.268435,Invernadero_2,11.24,22.67,13.88,18.67,27.6,17.32,18.01,24.42,26.44,21.73
2024-11-02 18:26:24.268435,Invernadero_3,16.93,24.89,10.63,19.7,24.46,13.27,17.24,21.79,11.17,11.68
2024-11-02 18:26:24.268435,Invernadero_4,15.15,29.25,15.51,27.13,21.54,18.94,18.71,18.23,21.11,19.99
2024-11-02 22:26:24.268435,Invernadero_1,20.33,18.54,13.07,14.2,24.62,17.12,28.89,26.9,24.87,22.74
2024-11-02 22:26:24.268435,Invernadero_2,15.82,12.95,16.17,20.88,28.96,22.88,17.34,29.66,23.85,24.61
2024-11-02 22:26:24.268435,Invernadero_3,25.43,11.16,27.75,20.02,20.59,21.5,23.33,21.92,27.5,18.19
2024-11-02 22:26:24.268435,Invernadero_4,20.25,19.19,13.65,28.8,12.43,20.08,27.58,10.65,20.96,15.81
2024-11-03 02:26:24.268435,Invernadero_1,15.21,18.56,12.0,29.91,19.94,23.24,26.38,18.22,11.34,22.57
2024-11-03 02:26:24.268435,Invernadero_2,28.74,12.42,18.48,16.04,18.65,10.82,22.17,26.88,26.69,27.11
2024-11-03 02:26:24.268435,Invernadero_3,16.99,29.85,26.22,22.46,11.38,25.18,12.38,12.46,11.25,11.38
2024-11-03 02:26:24.268435,Invernadero_4,28.36,13.7,25.73,21.25,20.36,26.33,26.33,13.73,21.59,10.41
2024-11-03 06:26:24.268435,Invernadero_1,21.29,29.69,17.55,10.16,18.96,28.37,16.89,13.47,18.32,22.58
2024-11-03 06:26:24.268435,Invernadero_2,23.07,27.51,13.13,18.35,26.17,15.5,28.1,27.27,21.47,11.73
2024-11-03 06:26:24.268435,Invernadero_3,17.9,28.27,29.81,19.67,28.4,22.39,17.93,18.26,22.92,13.33
2024-11-03 06:26:24.268435,Invernadero_4,25.01,10.46,12.86,27.81,14.9,28.45,25.18,15.57,13.31,17.01
2024-11-03 10:26:24.268435,Invernadero_1,21.41,23.14,29.1,26.3,16.08,28.46,17.95,18.94,21.66,15.68
2024-11-03 10:26:24.268435,Invernadero_2,14.63,24.31,29.56,24.44,11.03,25.45,27.41,10.19,24.35,10.62
2024-11-03 10:26:24.268435,Invernadero_3,19.91,13.62,26.87,18.88,24.09,27.63,13.84,17.9,27.77,12.0
2024-11-03 10:26:24.268435,Invernadero_4,28.89,10.02,28.86,13.19,22.23,16.26,24.96,12.39,27.17,22.43
2024-11-03 14:26:24.268435,Invernadero_1,27.02,25.33,23.53,26.3,18.59,13.81,21.35,21.24,26.33,11.28
2024-11-03 14:26:24.268435,Invernadero_2,20.79,21.59,10.5,18.93,10.19,23.3,27.76,24.54,14.21,16.97
2024-11-03 14:26:24.268435,Invernadero_3,11.62,24.62,16.57,25.14,29.43,11.11,22.85,10.65,17.59,15.29
2024-11-03 14:26:24.268435,Invernadero_4,29.93,29.71,29.71,29.19,26.16,15.34,25.9,19.06,15.74,28.56
2024-11-03 18:26:24.268435,Invernadero_1,15.23,21.95,26.77,24.59,18.03,13.87,13.2,24.59,19.63,15.52
2024-11-03 18:26:24.268435,Invernadero_2,10.58,23.22,19.21,21.43,17.33,26.36,18.65,26.39,26.58,20.63
2024-11-03 18:26:24.268435,Invernadero_3,27.16,18.3,21.8,19.49,27.02,16.03,18.13,28.13,20.85,11.31
2024-11-03 18:26:24.268435,Invernadero_4,16.92,24.75,14.28,20.42,12.5,16.96,10.04,24.61,29.59,21.16
2024-11-03 22:26:24.268435,Invernadero_1,20.5,15.74,18.52,17.37,14.55,15.54,24.82,27.81,27.95,23.98
2024-11-03 22:26:24.268435,Invernadero_2,26.14,16.87,15.54,15.02,25.63,21.11,13.47,19.8,10.55,15.04
2024-11-03 22:26:24.268435,Invernadero_3,24.53,10.06,21.31,17.34,29.61,10.6,17.18,13.52,22.96,15.36
2024-11-03 22:26:24.268435,Invernadero_4,22.54,28.5,24.21,25.95,27.79,25.66,13.81,28.67,16.77,26.76
2024-11-04 02:26:24.268435,Invernadero_1,11.25,16.72,27.01,16.36,17.45,25.03,23.67,19.44,10.99,12.46
2024-11-04 02:26:24.268435,Invernadero_2,25.86,13.47,29.03,12.73,18.52,10.59,15.62,29.42,17.27,19.96
2024-11-04 02:26:24.268435,Invernadero_3,24.68,29.23,29.24,19.82,10.67,26.49,26.93,11.15,16.84,28.13
2024-11-04 02:26:24.268435,Invernadero_4,10.1,14.77,16.51,28.74,13.42,10.09,28.87,19.79,25.61,24.06
2024-11-04 06:26:24.268435,Invernadero_1,14.48,17.35,29.23,27.81,11.5,25.87,19.96,25.41,27.07,29.8
2024-11-04 06:26:24.268435,Invernadero_2,19.34,13.94,27.88,11.23,11.23,15.86,10.53,19.54,10.08,22.94
2024-11-04 06:26:24.268435,Invernadero_3,12.69,16.2,18.76,14.75,26.85,22.96,23.5,10.1,22.37,28.58
2024-11-04 06:26:24.268435,Invernadero_4,23.2,13.92,12.0,13.79,28.44,28.22,14.78,10.78,29.84,23.6
2024-11-04 10:26:24.268435,Invernadero_1,23.15,23.2,17.53,15.87,25.55,11.61,14.13,15.29,29.75,27.84
2024-11-04 10:26:24.268435,Invernadero_2,28.83,12.61,26.11,19.78,22.05,19.32,18.55,18.7,24.41,10.4
2024-11-04 10:26:24.268435,Invernadero_3,28.69,13.9,22.64,16.72,12.21,21.0,29.1,18.83,25.55,18.03
2024-11-04 10:26:24.268435,Invernadero_4,19.54,14.27,15.63,11.25,12.35,10.87,25.21,16.39,14.4,29.67
2024-11-04 14:26:24.268435,Invernadero_1,23.29,19.4,12.73,14.11,13.56,19.07,20.56,16.04,28.75,16.08
2024-11-04 14:26:24.268435,Invernadero_2,16.73,28.57,21.96,26.03,11.28,10.94,25.49,27.21,24.48,17.88
2024-11-04 14:26:24.268435,Invernadero_3,23.13,24.81,28.27,27.52,25.36,15.31,10.6,25.76,14.58,10.33
2024-11-04 14:26:24.268435,Invernadero_4,24.07,16.34,24.68,25.3,12.77,21.18,11.79,11.55,26.81,22.75
2024-11-04 18:26:24.268435,Invernadero_1,23.67,16.02,14.34,18.79,28.91,10.53,22.61,18.32,10.15,25.5
2024-11-04 18:26:24.268435,Invernadero_2,18.29,22.37,13.54,15.43,26.69,29.81,19.35,23.28,29.62,10.12
2024-11-04 18:26:24.268435,Invernadero_3,24.43,11.56,28.05,23.96,16.08,21.21,27.89,29.08,23.64,24.21
2024-11-04 18:26:24.268435,Invernadero_4,17.98,17.94,11.85,21.2,13.15,17.26,27.34,16.75,17.41,28.39
2024-11-04 22:26:24.268435,Invernadero_1,28.0,20.45,22.6,17.22,11.51,17.97,16.37,16.3,15.7,21.81
2024-11-04 22:26:24.268435,Invernadero_2,11.21,17.71,21.65,20.25,16.45,11.61,17.09,28.84,23.72,26.42
2024-11-04 22:26:24.268435,Invernadero_3,25.01,19.19,21.31,10.82,23.86,25.17,14.06,18.84,27.7,20.81
2024-11-04 22:26:24.268435,Invernadero_4,17.54,25.46,21.92,12.3,27.65,15.33,27.51,22.08,11.19,11.48
2024-11-05 02:26:24.268435,Invernadero_1,11.59,19.49,22.87,23.51,23.7,11.48,11.8,17.2,16.85,25.01
2024-11-05 02:26:24.268435,Invernadero_2,21.64,17.06,29.89,22.3,28.49,22.1,20.13,16.75,22.56,12.77
2024-11-05 02:26:24.268435,Invernadero_3,23.23,12.3,25.03,16.98,24.85,27.14,16.16,26.86,22.35,24.98
2024-11-05 02:26:24.268435,Invernadero_4,20.06,18.18,17.45,22.99,17.55,21.47,10.21,17.73,28.1,24.23
2024-11-05 06:26:24.268435,Invernadero_1,20.18,27.99,23.35,25.05,10.34,19.68,25.91,24.3,21.21,14.6
2024-11-05 06:26:24.268435,Invernadero_2,28.79,19.52,14.13,16.76,23.85,21.33,15.27,17.08,23.21,14.75
2024-11-05 06:26:24.268435,Invernadero_3,28.1,22.71,23.83,20.57,17.39,14.55,21.2,25.76,18.09,27.23
2024-11-05 06:26:24.268435,Invernadero_4,13.28,22.67,12.97,23.91,20.98,26.29,14.36,19.3,17.66,10.8
2024-11-05 10:26:24.268435,Invernadero_1,21.45,29.39,15.01,15.14,16.73,25.17,11.97,11.94,19.37,11.41
2024-11-05 10:26:24.268435,Invernadero_2,26.73,16.82,15.09,13.63,14.83,14.85,18.19,13.68,19.04,25.98
2024-11-05 10:26:24.268435,Invernadero_3,19.08,20.26,21.89,21.5,13.82,26.15,12.01,28.84,26.56,23.24
2024-11-05 10:26:24.268435,Invernadero_4,24.54,27.55,25.93,20.17,21.51,13.2,16.02,25.85,29.43,29.34
2024-11-05 14:26:24.268435,Invernadero_1,12.33,27.55,19.75,15.98,17.83,25.35,18.39,19.47,11.14,20.16
2024-11-05 14:26:24.268435,Invernadero_2,29.15,15.73,16.67,21.59,21.46,10.81,20.45,11.08,22.48,13.34
2024-11-05 14:26:24.268435,Invernadero_3,25.34,20.63,13.52,13.82,22.71,20.89,20.94,12.09,10.19,14.96
2024-11-05 14:26:24.268435,Invernadero_4,11.33,17.49,22.93,17.79,26.39,22.12,26.62,26.41,23.95,18.25
2024-11-05 18:26:24.268435,Invernadero_1,13.9,18.66,15.35,28.75,18.01,24.45,25.01,23.52,12.75,26.85
2024-11-05 18:26:24.268435,Invernadero_2,29.65,26.57,13.43,16.27,25.49,24.81,26.77,15.0,26.35,24.46
2024-11-05 18:26:24.268435,Invernadero_3,17.93,18.75,16.33,10.28,16.9,29.4,23.98,19.48,29.41,22.56
2024-11-05 18:26:24.268435,Invernadero_4,11.18,22.74,22.25,18.31,12.73,17.87,21.55,20.8,24.11,20.07
2024-11-05 22:26:24.268435,Invernadero_1,17.31,15.27,21.87,26.57,22.59,27.38,15.44,14.87,23.62,27.13
2024-11-05 22:26:24.268435,Invernadero_2,11.52,15.24,28.07,23.17,12.15,27.33,11.8,16.68,26.06,14.71
2024-11-05 22:26:24.268435,Invernadero_3,16.43,16.18,17.93,27.46,14.48,25.62,19.91,29.08,29.55,12.16
2024-11-05 22:26:24.268435,Invernadero_4,25.51,17.77,23.19,25.23,22.5,11.08,13.87,25.24,14.5,24.06
2024-11-06 02:26:24.268435,Invernadero_1,11.15,28.85,20.89,26.99,18.69,14.56,11.09,12.15,26.04,10.93
2024-11-06 02:26:24.268435,Invernadero_2,18.27,24.83,20.85,17.4,25.54,15.93,11.01,23.64,22.71,28.29
2024-11-06 02:26:24.268435,Invernadero_3,12.29,13.83,29.71,25.61,23.96,12.23,12.33,21.01,29.52,23.76
2024-11-06 02:26:24.268435,Invernadero_4,16.48,12.25,18.25,20.34,17.96,14.41,14.23,14.63,10.49,16.07
2024-11-06 06:26:24.268435,Invernadero_1,15.36,14.82,22.22,13.95,13.4,19.71,25.82,26.01,18.69,12.33
2024-11-06 06:26:24.268435,Invernadero_2,21.77,15.46,20.27,22.35,10.65,16.47,27.58,21.75,11.09,15.79
2024-11-06 06:26:24.268435,Invernadero_3,29.04,17.55,22.4,12.73,23.39,25.02,19.53,12.38,21.47,18.8
2024-11-06 06:26:24.268435,Invernadero_4,23.84,19.76,21.29,12.16,26.19,10.39,29.94,27.65,28.52,29.77
2024-11-06 10:26:24.268435,Invernadero_1,29.29,17.31,18.67,23.54,28.03,14.92,10.21,29.8,19.09,16.04
2024-11-06 10:26:24.268435,Invernadero_2,24.89,12.77,24.54,28.09,25.96,25.71,12.4,12.63,12.96,17.02
2024-11-06 10:26:24.268435,Invernadero_3,23.38,18.45,28.2,23.6,14.75,21.01,15.96,14.28,20.27,12.52
2024-11-06 10:26:24.268435,Invernadero_4,14.08,25.71,23.39,13.63,24.04,23.09,16.87,14.66,28.47,12.88
2024-11-06 14:26:24.268435,Invernadero_1,22.79,13.21,15.72,15.45,26.32,12.87,12.87,28.8,19.64,27.24
2024-11-06 14:26:24.268435,Invernadero_2,16.46,29.32,18.94,27.89,25.44,11.43,13.55,25.38,24.84,11.05
2024-11-06 14:26:24.268435,Invernadero_3,14.3,18.39,25.84,20.74,29.74,18.07,26.53,21.34,22.86,11.69
2024-11-06 14:26:24.268435,Invernadero_4,15.62,15.21,15.36,11.12,14.35,15.68,19.65,18.76,24.49,28.73
2024-11-06 18:26:24.268435,Invernadero_1,22.32,12.49,23.03,10.15,23.77,20.23,13.82,15.87,21.52,27.91
2024-11-06 18:26:24.268435,Invernadero_2,22.83,29.68,22.28,23.15,29.8,23.36,16.4,16.57,29.44,16.31
2024-11-06 18:26:24.268435,Invernadero_3,17.76,23.56,20.52,13.71,17.43,29.82,19.43,25.69,14.84,17.75
2024-11-06 18:26:24.268435,Invernadero_4,23.57,22.41,26.72,13.55,25.65,10.42,16.44,19.79,22.58,16.62
2024-11-06 22:26:24.268435,Invernadero_1,20.39,24.08,15.16,18.64,16.81,15.85,25.16,29.57,22.57,23.68
2024-11-06 22:26:24.268435,Invernadero_2,21.57,10.25,12.83,27.96,16.81,21.84,17.69,29.01,18.78,22.98
2024-11-06 22:26:24.268435,Invernadero_3,27.0,18.93,21.09,20.53,10.38,14.45,28.87,23.67,13.94,26.92
2024-11-06 22:26:24.268435,Invernadero_4,18.51,14.44,29.33,17.52,27.64,29.93,15.83,10.03,13.64,16.21
2024-11-07 02:26:24.268435,Invernadero_1,20.9,29.09,18.54,25.14,15.24,14.31,28.81,22.67,15.47,18.44
2024-11-07 02:26:24.268435,Invernadero_2,26.35,28.51,21.64,23.42,20.36,13.68,20.16,20.46,25.96,24.25
2024-11-07 02:26:24.268435,Invernadero_3,11.69,15.17,24.16,12.95,23.75,14.31,27.57,23.26,10.71,10.21
2024-11-07 02:26:24.268435,Invernadero_4,26.89,21.88,18.2,19.56,11.6,22.5,24.28,22.75,27.17,29.83
2024-11-07 06:26:24.268435,Invernadero_1,24.51,16.61,10.44,10.71,28.54,22.04,14.38,18.53,11.55,15.61
2024-11-07 06:26:24.268435,Invernadero_2,17.76,19.13,27.25,11.67,19.88,25.03,21.67,10.59,23.79,16.27
2024-11-07 06:26:24.268435,Invernadero_3,28.54,12.57,20.84,15.53,22.12,24.65,10.48,22.32,18.05,10.37
2024-11-07 06:26:24.268435,Invernadero_4,21.96,26.63,21.64,26.51,26.41,22.85,22.11,21.37,17.92,16.19
2024-11-07 10:26:24.268435,Invernadero_1,19.17,11.76,22.92,11.53,22.14,14.83,27.19,14.5,28.61,19.31
2024-11-07 10:26:24.268435,Invernadero_2,18.62,29.57,23.09,14.22,20.03,22.75,26.78,28.61,22.93,12.53
2024-11-07 10:26:24.268435,Invernadero_3,23.6,22.25,13.72,26.82,11.97,12.68,24.39,13.92,17.63,22.46
2024-11-07 10:26:24.268435,Invernadero_4,25.04,21.21,16.93,12.35,16.95,23.32,14.74,11.39,18.71,10.36
2024-11-07 14:26:24.268435,Invernadero_1,18.97,13.3,24.36,12.74,24.23,10.35,19.43,11.01,26.03,29.39
2024-11-07 14:26:24.268435,Invernadero_2,14.17,17.86,11.77,21.6,10.4,12.15,10.22,11.78,10.59,19.05
2024-11-07 14:26:24.268435,Invernadero_3,12.01,24.67,27.79,12.29,19.96,26.34,21.35,18.19,19.0,15.12
2024-11-07 14:26:24.268435,Invernadero_4,12.92,29.66,20.47,23.65,24.01,23.66,13.5,27.08,13.46,17.2
2024-11-07 18:26:24.268435,Invernadero_1,12.84,23.21,24.22,11.76,23.42,10.24,18.82,29.92,11.99,28.08
2024-11-07 18:26:24.268435,Invernadero_2,12.05,10.73,26.83,25.56,12.14,27.91,17.43,17.68,21.33,14.31
2024-11-07 18:26:24.268435,Invernadero_3,26.93,19.0,11.01,27.05,13.3,26.68,21.5,25.16,29.5,14.99
2024-11-07 18:26:24.268435,Invernadero_4,21.07,27.42,13.41,12.66,10.13,13.2,13.35,14.1,23.32,11.91
2024-11-07 22:26:24.268435,Invernadero_1,14.84,11.87,22.5,21.1,24.4,21.84,20.18,13.19,20.39,29.99
2024-11-07 22:26:24.268435,Invernadero_2,16.94,27.97,29.15,29.65,22.31,21.46,21.99,19.47,24.78,19.41
2024-11-07 22:26:24.268435,Invernadero_3,23.4,16.02,25.99,13.11,25.45,24.36,15.2,28.27,10.47,13.05
2024-11-07 22:26:24.268435,Invernadero_4,25.29,25.43,24.43,19.78,19.2,13.63,11.51,14.49,24.47,20.32
2024-11-08 02:26:24.268435,Invernadero_1,12.89,25.13,27.59,14.17,17.96,18.12,14.14,21.19,15.1,25.75
2024-11-08 02:26:24.268435,Invernadero_2,12.95,29.63,27.75,24.33,20.18,16.91,27.25,19.29,28.96,20.53
2024-11-08 02:26:24.268435,Invernadero_3,19.26,23.1,16.01,28.73,20.94,21.06,10.87,10.33,21.98,13.69
2024-11-08 02:26:24.268435,Invernadero_4,28.66,21.08,26.12,11.07,29.1,13.8,25.0,19.05,13.53,16.39
2024-11-08 06:26:24.268435,Invernadero_1,24.78,24.64,17.32,25.87,18.72,21.36,14.53,21.33,11.75,16.13
2024-11-08 06:26:24.268435,Invernadero_2,26.49,24.94,18.93,27.61,24.7,15.53,23.39,29.44,12.31,10.8
2024-11-08 06:26:24.268435,Invernadero_3,19.73,21.41,13.47,29.96,11.62,10.1,14.22,24.87,11.52,17.97
2024-11-08 06:26:24.268435,Invernadero_4,16.09,23.84,15.69,26.38,28.54,20.6,24.33,28.73,20.27,22.57
2024-11-08 10:26:24.268435,Invernadero_1,13.8,14.72,18.77,11.18,27.72,13.89,18.46,23.07,14.25,26.68
2024-11-08 10:26:24.268435,Invernadero_2,17.66,16.54,13.79,26.43,19.1,26.03,12.4,28.11,23.2,18.63
2024-11-08 10:26:24.268435,Invernadero_3,15.71,21.92,10.4,27.26,29.97,14.58,29.4,13.42,29.8,15.57
2024-11-08 10:26:24.268435,Invernadero_4,27.36,22.55,18.12,20.24,22.64,20.37,21.9,13.54,11.83,12.73
2024-11-08 14:26:24.268435,Invernadero_1,18.29,19.32,25.07,16.02,28.69,23.07,27.77,10.01,16.83,24.32
2024-11-08 14:26:24.268435,Invernadero_2,13.06,15.51,22.99,13.13,25.53,18.69,21.96,23.58,17.96,15.33
2024-11-08 14:26:24.268435,Invernadero_3,23.73,14.77,11.5,15.6,13.06,13.96,13.82,23.58,12.25,10.19
2024-11-08 14:26:24.268435,Invernadero_4,15.16,18.25,23.03,18.0,13.37,20.56,27.41,23.92,25.98,26.93
2024-11-08 18:26:24.268435,Invernadero_1,22.86,18.69,29.64,10.07,27.07,18.2,22.16,13.67,22.07,14.53
2024-11-08 18:26:24.268435,Invernadero_2,26.76,13.62,25.91,21.48,10.42,25.44,13.29,29.39,20.85,24.93
2024-11-08 18:26:24.268435,Invernadero_3,29.93,15.98,19.24,23.33,17.89,25.21,22.35,21.37,12.9,22.85
2024-11-08 18:26:24.268435,Invernadero_4,11.23,25.88,21.52,15.41,20.68,16.77,17.68,10.38,18.59,22.34
2024-11-08 22:26:24.268435,Invernadero_1,13.21,27.39,25.34,20.3,23.09,29.17,28.56,19.02,26.53,16.07
2024-11-08 22:26:24.268435,Invernadero_2,15.26,26.58,23.06,24.72,23.35,29.98,21.65,10.46,13.22,24.76
2024-11-08 22:26:24.268435,Invernadero_3,29.36,15.09,18.04,20.97,11.58,24.26,23.08,16.52,29.99,10.13
